Year          Month         Day         NAM @ 50 hPa [std]
2002              6            2          -0.459
2002              6            3          -0.385
2002              6            4          -0.240
2002              6            5           0.088
2002              6            6           0.366
2002              6            7           0.198
2002              6            8          -0.022
2002              6            9          -0.112
2002              6           10          -0.139
2002              6           11          -0.217
2002              6           12          -0.118
2002              6           13           0.018
2002              6           14           0.113
2002              6           15           0.299
2002              6           16           0.328
2002              6           17           0.321
2002              6           18           0.416
2002              6           19           0.560
2002              6           20           0.737
2002              6           21           1.021
2002              6           22           1.536
2002              6           23           1.853
2002              6           24           1.678
2002              6           25           1.237
2002              6           26           0.985
2002              6           27           0.886
2002              6           28           0.720
2002              6           29           0.598
2002              6           30           0.656
2002              7            1           0.646
2002              7            2           0.709
2002              7            3           0.867
2002              7            4           0.786
2002              7            5           0.533
2002              7            6           0.250
2002              7            7           0.148
2002              7            8           0.055
2002              7            9          -0.060
2002              7           10          -0.374
2002              7           11          -0.537
2002              7           12          -0.854
2002              7           13          -1.017
2002              7           14          -0.922
2002              7           15          -0.953
2002              7           16          -0.700
2002              7           17          -0.581
2002              7           18          -0.752
2002              7           19          -0.878
2002              7           20          -0.891
2002              7           21          -1.098
2002              7           22          -0.719
2002              7           23          -0.281
2002              7           24           0.075
2002              7           25           0.268
2002              7           26           0.174
2002              7           27           0.106
2002              7           28          -0.208
2002              7           29          -1.123
2002              7           30          -1.859
2002              7           31          -2.165
2002              8            1          -2.619
2002              8            2          -2.783
2002              8            3          -2.691
2002              8            4          -2.311
2002              8            5          -1.938
2002              8            6          -1.836
2002              8            7          -1.945
2002              8            8          -1.574
2002              8            9          -0.976
2002              8           10          -0.763
2002              8           11          -0.504
2002              8           12          -0.457
2002              8           13          -0.474
2002              8           14          -0.917
2002              8           15          -1.382
2002              8           16          -1.726
2002              8           17          -1.820
2002              8           18          -1.714
2002              8           19          -1.584
2002              8           20          -1.729
2002              8           21          -1.761
2002              8           22          -1.401
2002              8           23          -0.853
2002              8           24          -0.413
2002              8           25           0.048
2002              8           26           0.336
2002              8           27           0.571
2002              8           28           0.934
2002              8           29           1.261
2002              8           30           1.224
2002              8           31           1.219
2002              9            1           1.318
2002              9            2           1.144
2002              9            3           0.847
2002              9            4           0.740
2002              9            5           0.798
2002              9            6           0.722
2002              9            7           0.604
2002              9            8           0.123
2002              9            9          -0.443
2002              9           10          -0.712
2002              9           11          -0.654
2002              9           12          -0.677
2002              9           13          -0.885
2002              9           14          -1.062
2002              9           15          -0.797
2002              9           16          -0.477
2002              9           17          -0.130
2002              9           18          -0.025
2002              9           19          -0.068
2002              9           20          -0.471
2002              9           21          -1.289
2002              9           22          -1.636
2002              9           23          -1.571
2002              9           24          -1.426
2002              9           25          -1.156
2002              9           26          -0.980
2002              9           27          -0.710
2002              9           28          -0.178
2002              9           29           0.030
2002              9           30          -0.105
2002             10            1          -0.404
2002             10            2          -0.609
2002             10            3          -0.764
2002             10            4          -1.051
2002             10            5          -1.017
2002             10            6          -0.684
2002             10            7          -0.325
2002             10            8          -0.319
2002             10            9          -0.523
2002             10           10          -0.862
2002             10           11          -1.199
2002             10           12          -1.343
2002             10           13          -1.397
2002             10           14          -1.452
2002             10           15          -1.467
2002             10           16          -1.498
2002             10           17          -1.659
2002             10           18          -1.666
2002             10           19          -1.587
2002             10           20          -1.524
2002             10           21          -1.489
2002             10           22          -1.500
2002             10           23          -1.368
2002             10           24          -1.039
2002             10           25          -0.727
2002             10           26          -0.548
2002             10           27          -0.491
2002             10           28          -0.670
2002             10           29          -0.750
2002             10           30          -0.566
2002             10           31          -0.431
2002             11            1          -0.360
2002             11            2          -0.409
2002             11            3          -0.572
2002             11            4          -0.688
2002             11            5          -0.722
2002             11            6          -0.781
2002             11            7          -0.929
2002             11            8          -0.911
2002             11            9          -0.711
2002             11           10          -0.522
2002             11           11          -0.450
2002             11           12          -0.579
2002             11           13          -0.629
2002             11           14          -0.531
2002             11           15          -0.274
2002             11           16           0.095
2002             11           17           0.431
2002             11           18           0.499
2002             11           19           0.588
2002             11           20           0.646
2002             11           21           0.505
2002             11           22           0.355
2002             11           23           0.276
2002             11           24           0.242
2002             11           25           0.368
2002             11           26           0.649
2002             11           27           0.716
2002             11           28           0.707
2002             11           29           0.538
2002             11           30           0.324
2002             12            1           0.236
2002             12            2           0.232
2002             12            3           0.295
2002             12            4           0.246
2002             12            5           0.098
2002             12            6          -0.076
2002             12            7          -0.228
2002             12            8          -0.255
2002             12            9          -0.133
2002             12           10           0.116
2002             12           11           0.447
2002             12           12           0.744
2002             12           13           0.963
2002             12           14           1.060
2002             12           15           0.982
2002             12           16           0.797
2002             12           17           0.610
2002             12           18           0.370
2002             12           19           0.041
2002             12           20          -0.152
2002             12           21          -0.126
2002             12           22          -0.048
2002             12           23           0.054
2002             12           24          -0.033
2002             12           25          -0.110
2002             12           26          -0.073
2002             12           27          -0.056
2002             12           28          -0.006
2002             12           29          -0.024
2002             12           30          -0.061
2002             12           31          -0.043
2003              1            1          -0.038
2003              1            2           0.077
2003              1            3           0.206
2003              1            4           0.201
2003              1            5           0.083
2003              1            6          -0.103
2003              1            7          -0.299
2003              1            8          -0.488
2003              1            9          -0.689
2003              1           10          -0.804
2003              1           11          -0.814
2003              1           12          -0.815
2003              1           13          -0.764
2003              1           14          -0.636
2003              1           15          -0.436
2003              1           16          -0.366
2003              1           17          -0.558
2003              1           18          -0.806
2003              1           19          -0.973
2003              1           20          -1.053
2003              1           21          -0.987
2003              1           22          -0.788
2003              1           23          -0.530
2003              1           24          -0.274
2003              1           25          -0.141
2003              1           26          -0.085
2003              1           27          -0.019
2003              1           28          -0.023
2003              1           29          -0.094
2003              1           30          -0.191
2003              1           31          -0.095
2003              2            1           0.169
2003              2            2           0.306
2003              2            3           0.226
2003              2            4           0.042
2003              2            5          -0.124
2003              2            6          -0.216
2003              2            7          -0.258
2003              2            8          -0.252
2003              2            9          -0.133
2003              2           10          -0.073
2003              2           11          -0.121
2003              2           12          -0.119
2003              2           13          -0.093
2003              2           14          -0.157
2003              2           15          -0.264
2003              2           16          -0.356
2003              2           17          -0.464
2003              2           18          -0.649
2003              2           19          -0.631
2003              2           20          -0.415
2003              2           21          -0.163
2003              2           22           0.034
2003              2           23           0.189
2003              2           24           0.331
2003              2           25           0.499
2003              2           26           0.518
2003              2           27           0.441
2003              2           28           0.296
2003              3            1           0.131
2003              3            2           0.009
2003              3            3          -0.092
2003              3            4          -0.261
2003              3            5          -0.455
2003              3            6          -0.576
2003              3            7          -0.580
2003              3            8          -0.511
2003              3            9          -0.450
2003              3           10          -0.279
2003              3           11           0.024
2003              3           12           0.325
2003              3           13           0.541
2003              3           14           0.598
2003              3           15           0.425
2003              3           16           0.106
2003              3           17          -0.180
2003              3           18          -0.343
2003              3           19          -0.340
2003              3           20          -0.273
2003              3           21          -0.182
2003              3           22          -0.060
2003              3           23          -0.026
2003              3           24          -0.080
2003              3           25          -0.162
2003              3           26          -0.149
2003              3           27          -0.081
2003              3           28           0.033
2003              3           29           0.270
2003              3           30           0.599
2003              3           31           0.896
2003              4            1           1.057
2003              4            2           1.081
2003              4            3           1.129
2003              4            4           1.127
2003              4            5           1.100
2003              4            6           1.211
2003              4            7           1.368
2003              4            8           1.510
2003              4            9           1.495
2003              4           10           1.268
2003              4           11           0.991
2003              4           12           0.684
2003              4           13           0.440
2003              4           14           0.335
2003              4           15           0.235
2003              4           16          -0.084
2003              4           17          -0.567
2003              4           18          -1.025
2003              4           19          -1.344
2003              4           20          -1.456
2003              4           21          -1.434
2003              4           22          -1.433
2003              4           23          -1.559
2003              4           24          -1.639
2003              4           25          -1.679
2003              4           26          -1.653
2003              4           27          -1.503
2003              4           28          -1.369
2003              4           29          -1.219
2003              4           30          -1.079
2003              5            1          -1.129
2003              5            2          -1.327
2003              5            3          -1.575
2003              5            4          -1.720
2003              5            5          -1.651
2003              5            6          -1.465
2003              5            7          -1.203
2003              5            8          -1.060
2003              5            9          -0.889
2003              5           10          -0.750
2003              5           11          -0.494
2003              5           12          -0.280
2003              5           13          -0.061
2003              5           14          -0.117
2003              5           15          -0.248
2003              5           16          -0.518
2003              5           17          -0.682
2003              5           18          -0.583
2003              5           19          -0.481
2003              5           20          -0.370
2003              5           21          -0.317
2003              5           22          -0.407
2003              5           23          -0.195
2003              5           24          -0.079
2003              5           25          -0.021
2003              5           26          -0.168
2003              5           27          -0.072
2003              5           28           0.053
2003              5           29           0.021
2003              5           30           0.130
2003              5           31           0.125
2003              6            1          -0.065
2003              6            2          -0.352
2003              6            3          -0.693
2003              6            4          -0.819
2003              6            5          -0.838
2003              6            6          -0.791
2003              6            7          -0.745
2003              6            8          -0.625
2003              6            9          -0.527
2003              6           10          -0.413
2003              6           11          -0.232
2003              6           12          -0.391
2003              6           13          -0.476
2003              6           14          -0.550
2003              6           15          -0.334
2003              6           16          -0.169
2003              6           17           0.036
2003              6           18           0.130
2003              6           19          -0.046
2003              6           20          -0.324
2003              6           21          -0.471
2003              6           22          -0.539
2003              6           23          -0.493
2003              6           24          -0.262
2003              6           25          -0.187
2003              6           26          -0.293
2003              6           27          -0.647
2003              6           28          -1.167
2003              6           29          -1.318
2003              6           30          -0.834
2003              7            1          -0.291
2003              7            2          -0.169
2003              7            3          -0.513
2003              7            4          -0.730
2003              7            5          -0.782
2003              7            6          -0.535
2003              7            7          -0.300
2003              7            8          -0.219
2003              7            9          -0.182
2003              7           10          -0.121
2003              7           11           0.011
2003              7           12          -0.359
2003              7           13          -0.761
2003              7           14          -0.696
2003              7           15          -0.588
2003              7           16          -0.676
2003              7           17          -0.710
2003              7           18          -1.184
2003              7           19          -0.869
2003              7           20          -0.160
2003              7           21           0.387
2003              7           22           0.881
2003              7           23           1.126
2003              7           24           0.990
2003              7           25           0.723
2003              7           26           0.631
2003              7           27           0.597
2003              7           28           0.217
2003              7           29          -0.171
2003              7           30          -0.203
2003              7           31          -0.287
2003              8            1          -0.165
2003              8            2          -0.128
2003              8            3          -0.147
2003              8            4          -0.282
2003              8            5          -0.549
2003              8            6          -0.854
2003              8            7          -1.046
2003              8            8          -1.382
2003              8            9          -1.635
2003              8           10          -1.667
2003              8           11          -1.556
2003              8           12          -1.303
2003              8           13          -0.890
2003              8           14          -0.653
2003              8           15          -0.422
2003              8           16          -0.514
2003              8           17          -0.811
2003              8           18          -1.039
2003              8           19          -0.786
2003              8           20          -0.638
2003              8           21          -0.429
2003              8           22          -0.740
2003              8           23          -1.262
2003              8           24          -1.773
2003              8           25          -1.969
2003              8           26          -1.999
2003              8           27          -2.129
2003              8           28          -2.062
2003              8           29          -1.705
2003              8           30          -1.425
2003              8           31          -0.991
2003              9            1          -0.428
2003              9            2           0.093
2003              9            3           0.386
2003              9            4           0.450
2003              9            5           0.727
2003              9            6           0.635
2003              9            7           0.611
2003              9            8           0.485
2003              9            9           0.038
2003              9           10          -0.230
2003              9           11          -0.281
2003              9           12          -0.570
2003              9           13          -0.682
2003              9           14          -0.167
2003              9           15          -0.063
2003              9           16          -0.244
2003              9           17          -0.320
2003              9           18          -0.219
2003              9           19           0.217
2003              9           20           0.104
2003              9           21          -0.182
2003              9           22          -0.021
2003              9           23           0.004
2003              9           24           0.021
2003              9           25           0.067
2003              9           26           0.179
2003              9           27           0.162
2003              9           28          -0.199
2003              9           29          -0.579
2003              9           30          -0.837
2003             10            1          -1.021
2003             10            2          -1.009
2003             10            3          -0.996
2003             10            4          -1.343
2003             10            5          -1.436
2003             10            6          -1.761
2003             10            7          -1.867
2003             10            8          -2.066
2003             10            9          -2.157
2003             10           10          -2.299
2003             10           11          -2.518
2003             10           12          -2.541
2003             10           13          -2.613
2003             10           14          -2.680
2003             10           15          -2.558
2003             10           16          -2.490
2003             10           17          -2.474
2003             10           18          -2.460
2003             10           19          -2.372
2003             10           20          -2.298
2003             10           21          -2.138
2003             10           22          -1.950
2003             10           23          -1.838
2003             10           24          -1.942
2003             10           25          -1.653
2003             10           26          -0.982
2003             10           27           0.049
2003             10           28           0.514
2003             10           29           0.240
2003             10           30          -0.322
2003             10           31          -0.595
2003             11            1          -0.351
2003             11            2          -0.260
2003             11            3          -0.592
2003             11            4          -1.068
2003             11            5          -1.511
2003             11            6          -1.628
2003             11            7          -1.517
2003             11            8          -1.469
2003             11            9          -1.209
2003             11           10          -0.958
2003             11           11          -0.906
2003             11           12          -0.806
2003             11           13          -0.731
2003             11           14          -0.726
2003             11           15          -0.735
2003             11           16          -0.378
2003             11           17          -0.027
2003             11           18           0.070
2003             11           19           0.136
2003             11           20           0.204
2003             11           21           0.348
2003             11           22           0.627
2003             11           23           0.990
2003             11           24           1.166
2003             11           25           1.086
2003             11           26           0.854
2003             11           27           0.782
2003             11           28           0.877
2003             11           29           0.931
2003             11           30           0.641
2003             12            1           0.390
2003             12            2           0.329
2003             12            3           0.189
2003             12            4           0.016
2003             12            5          -0.152
2003             12            6          -0.295
2003             12            7          -0.237
2003             12            8          -0.123
2003             12            9          -0.026
2003             12           10           0.036
2003             12           11           0.044
2003             12           12           0.019
2003             12           13          -0.100
2003             12           14          -0.278
2003             12           15          -0.425
2003             12           16          -0.466
2003             12           17          -0.386
2003             12           18          -0.285
2003             12           19          -0.321
2003             12           20          -0.417
2003             12           21          -0.571
2003             12           22          -0.764
2003             12           23          -0.809
2003             12           24          -0.719
2003             12           25          -0.745
2003             12           26          -0.807
2003             12           27          -0.735
2003             12           28          -0.710
2003             12           29          -0.834
2003             12           30          -0.993
2003             12           31          -1.242
2004              1            1          -1.694
2004              1            2          -1.971
2004              1            3          -2.177
2004              1            4          -2.336
2004              1            5          -2.382
2004              1            6          -2.337
2004              1            7          -2.275
2004              1            8          -2.238
2004              1            9          -2.235
2004              1           10          -2.248
2004              1           11          -2.285
2004              1           12          -2.306
2004              1           13          -2.326
2004              1           14          -2.292
2004              1           15          -2.279
2004              1           16          -2.208
2004              1           17          -2.154
2004              1           18          -2.121
2004              1           19          -2.028
2004              1           20          -1.912
2004              1           21          -1.772
2004              1           22          -1.606
2004              1           23          -1.509
2004              1           24          -1.576
2004              1           25          -1.735
2004              1           26          -1.900
2004              1           27          -1.976
2004              1           28          -1.954
2004              1           29          -1.866
2004              1           30          -1.800
2004              1           31          -1.746
2004              2            1          -1.678
2004              2            2          -1.611
2004              2            3          -1.538
2004              2            4          -1.494
2004              2            5          -1.500
2004              2            6          -1.508
2004              2            7          -1.498
2004              2            8          -1.473
2004              2            9          -1.394
2004              2           10          -1.354
2004              2           11          -1.380
2004              2           12          -1.367
2004              2           13          -1.344
2004              2           14          -1.320
2004              2           15          -1.241
2004              2           16          -1.115
2004              2           17          -1.013
2004              2           18          -0.913
2004              2           19          -0.844
2004              2           20          -0.787
2004              2           21          -0.787
2004              2           22          -0.814
2004              2           23          -0.840
2004              2           24          -0.879
2004              2           25          -0.942
2004              2           26          -0.963
2004              2           27          -0.948
2004              2           28          -0.877
2004              2           29          -0.807
2004              3            1          -0.765
2004              3            2          -0.765
2004              3            3          -0.677
2004              3            4          -0.557
2004              3            5          -0.435
2004              3            6          -0.313
2004              3            7          -0.233
2004              3            8          -0.220
2004              3            9          -0.276
2004              3           10          -0.300
2004              3           11          -0.283
2004              3           12          -0.210
2004              3           13          -0.057
2004              3           14           0.167
2004              3           15           0.307
2004              3           16           0.380
2004              3           17           0.472
2004              3           18           0.576
2004              3           19           0.564
2004              3           20           0.595
2004              3           21           0.547
2004              3           22           0.338
2004              3           23           0.226
2004              3           24           0.231
2004              3           25           0.332
2004              3           26           0.534
2004              3           27           0.613
2004              3           28           0.568
2004              3           29           0.558
2004              3           30           0.596
2004              3           31           0.611
2004              4            1           0.606
2004              4            2           0.672
2004              4            3           0.806
2004              4            4           0.761
2004              4            5           0.629
2004              4            6           0.536
2004              4            7           0.559
2004              4            8           0.586
2004              4            9           0.621
2004              4           10           0.698
2004              4           11           0.811
2004              4           12           0.948
2004              4           13           1.031
2004              4           14           1.050
2004              4           15           1.016
2004              4           16           1.109
2004              4           17           1.275
2004              4           18           1.335
2004              4           19           1.410
2004              4           20           1.345
2004              4           21           1.201
2004              4           22           1.141
2004              4           23           1.130
2004              4           24           1.146
2004              4           25           0.989
2004              4           26           0.898
2004              4           27           0.809
2004              4           28           0.550
2004              4           29           0.256
2004              4           30          -0.020
2004              5            1          -0.363
2004              5            2          -0.571
2004              5            3          -0.614
2004              5            4          -0.693
2004              5            5          -0.854
2004              5            6          -1.045
2004              5            7          -1.289
2004              5            8          -1.506
2004              5            9          -1.504
2004              5           10          -1.388
2004              5           11          -1.451
2004              5           12          -1.469
2004              5           13          -1.468
2004              5           14          -1.236
2004              5           15          -1.226
2004              5           16          -1.134
2004              5           17          -1.041
2004              5           18          -1.101
2004              5           19          -1.035
2004              5           20          -0.856
2004              5           21          -0.603
2004              5           22          -0.449
2004              5           23          -0.354
2004              5           24          -0.358
2004              5           25          -0.123
2004              5           26           0.202
2004              5           27           0.416
2004              5           28           0.238
2004              5           29           0.025
2004              5           30          -0.321
2004              5           31          -0.372
2004              6            1          -0.361
2004              6            2          -0.319
2004              6            3          -0.205
2004              6            4          -0.079
2004              6            5          -0.024
2004              6            6           0.004
2004              6            7          -0.071
2004              6            8           0.108
2004              6            9           0.463
2004              6           10           0.615
2004              6           11           0.466
2004              6           12           0.237
2004              6           13           0.299
2004              6           14           0.364
2004              6           15           0.041
2004              6           16          -0.049
2004              6           17          -0.408
2004              6           18          -0.575
2004              6           19          -0.880
2004              6           20          -1.154
2004              6           21          -1.489
2004              6           22          -1.804
2004              6           23          -1.893
2004              6           24          -1.703
2004              6           25          -1.326
2004              6           26          -1.209
2004              6           27          -1.273
2004              6           28          -1.396
2004              6           29          -1.595
2004              6           30          -1.564
2004              7            1          -1.545
2004              7            2          -1.502
2004              7            3          -1.299
2004              7            4          -1.070
2004              7            5          -0.870
2004              7            6          -0.895
2004              7            7          -1.106
2004              7            8          -1.372
2004              7            9          -1.474
2004              7           10          -1.449
2004              7           11          -1.203
2004              7           12          -0.752
2004              7           13          -0.332
2004              7           14          -0.158
2004              7           15          -0.176
2004              7           16          -0.144
2004              7           17          -0.498
2004              7           18          -0.685
2004              7           19          -0.774
2004              7           20          -0.817
2004              7           21          -0.630
2004              7           22          -0.494
2004              7           23          -0.693
2004              7           24          -0.733
2004              7           25          -0.440
2004              7           26          -0.336
2004              7           27          -0.355
2004              7           28          -0.474
2004              7           29          -0.635
2004              7           30          -0.813
2004              7           31          -0.813
2004              8            1          -0.842
2004              8            2          -0.930
2004              8            3          -0.873
2004              8            4          -0.787
2004              8            5          -0.808
2004              8            6          -0.724
2004              8            7          -0.798
2004              8            8          -1.076
2004              8            9          -1.395
2004              8           10          -1.564
2004              8           11          -1.540
2004              8           12          -1.405
2004              8           13          -1.434
2004              8           14          -1.370
2004              8           15          -1.134
2004              8           16          -1.091
2004              8           17          -0.999
2004              8           18          -1.168
2004              8           19          -1.535
2004              8           20          -1.576
2004              8           21          -1.547
2004              8           22          -1.562
2004              8           23          -1.634
2004              8           24          -1.447
2004              8           25          -1.362
2004              8           26          -1.008
2004              8           27          -0.452
2004              8           28          -0.018
2004              8           29           0.072
2004              8           30           0.124
2004              8           31           0.016
2004              9            1           0.039
2004              9            2           0.016
2004              9            3           0.059
2004              9            4          -0.003
2004              9            5          -0.092
2004              9            6          -0.153
2004              9            7          -0.395
2004              9            8          -0.507
2004              9            9          -0.214
2004              9           10           0.159
2004              9           11           0.728
2004              9           12           1.140
2004              9           13           1.305
2004              9           14           1.179
2004              9           15           1.071
2004              9           16           0.985
2004              9           17           0.673
2004              9           18           0.654
2004              9           19           0.709
2004              9           20           0.549
2004              9           21           0.168
2004              9           22           0.050
2004              9           23          -0.217
2004              9           24          -0.392
2004              9           25          -0.566
2004              9           26          -0.891
2004              9           27          -1.127
2004              9           28          -0.930
2004              9           29          -0.646
2004              9           30          -0.738
2004             10            1          -0.933
2004             10            2          -1.165
2004             10            3          -1.249
2004             10            4          -1.024
2004             10            5          -0.674
2004             10            6          -0.324
2004             10            7           0.045
2004             10            8           0.374
2004             10            9           0.621
2004             10           10           0.549
2004             10           11           0.661
2004             10           12           0.832
2004             10           13           0.963
2004             10           14           0.909
2004             10           15           0.579
2004             10           16           0.345
2004             10           17           0.106
2004             10           18          -0.313
2004             10           19          -0.921
2004             10           20          -1.083
2004             10           21          -0.959
2004             10           22          -0.888
2004             10           23          -0.924
2004             10           24          -1.216
2004             10           25          -1.565
2004             10           26          -1.685
2004             10           27          -1.566
2004             10           28          -1.341
2004             10           29          -1.309
2004             10           30          -1.254
2004             10           31          -1.327
2004             11            1          -1.534
2004             11            2          -1.606
2004             11            3          -1.522
2004             11            4          -1.465
2004             11            5          -1.424
2004             11            6          -1.415
2004             11            7          -1.358
2004             11            8          -1.030
2004             11            9          -0.659
2004             11           10          -0.249
2004             11           11           0.162
2004             11           12           0.393
2004             11           13           0.596
2004             11           14           0.768
2004             11           15           0.729
2004             11           16           0.390
2004             11           17           0.026
2004             11           18          -0.257
2004             11           19          -0.522
2004             11           20          -0.582
2004             11           21          -0.399
2004             11           22          -0.192
2004             11           23          -0.071
2004             11           24          -0.057
2004             11           25          -0.182
2004             11           26          -0.417
2004             11           27          -0.682
2004             11           28          -0.835
2004             11           29          -0.810
2004             11           30          -0.586
2004             12            1          -0.206
2004             12            2           0.073
2004             12            3           0.154
2004             12            4           0.139
2004             12            5           0.198
2004             12            6           0.250
